dt,dt_iso,temp,visibility,feels_like,pressure,humidity,wind_speed,clouds_all,weather_id,weather_main,weather_description
1528243200,2018-06-06 00:00:00 +0000 UTC,21.06,10000,20.63,1005,54,4.63,20,801,Clouds,few clouds
1528246800,2018-06-06 01:00:00 +0000 UTC,20.25,10000,19.69,1006,52,7.2,40,802,Clouds,scattered clouds
1528250400,2018-06-06 02:00:00 +0000 UTC,19.09,10000,18.44,1006,53,6.2,0,800,Clear,sky is clear
1528254000,2018-06-06 03:00:00 +0000 UTC,18.23,10000,17.49,1007,53,6.2,0,800,Clear,sky is clear
1528257600,2018-06-06 04:00:00 +0000 UTC,18,10000,17.32,1007,56,3.6,100,804,Clouds,overcast clouds
1528261200,2018-06-06 05:00:00 +0000 UTC,17.64,10000,17,1007,59,4.12,100,804,Clouds,overcast clouds
1528264800,2018-06-06 06:00:00 +0000 UTC,17.14,10000,16.48,1007,60,3.1,40,802,Clouds,scattered clouds
1528268400,2018-06-06 07:00:00 +0000 UTC,16.25,10000,15.63,1007,65,3.1,0,800,Clear,sky is clear
1528272000,2018-06-06 08:00:00 +0000 UTC,16.56,10000,15.84,1008,60,2.6,100,804,Clouds,overcast clouds
1528275600,2018-06-06 09:00:00 +0000 UTC,16.56,10000,15.92,1008,63,3.1,100,804,Clouds,overcast clouds
1528279200,2018-06-06 10:00:00 +0000 UTC,16.47,10000,15.9,1009,66,3.1,100,804,Clouds,overcast clouds
1528282800,2018-06-06 11:00:00 +0000 UTC,16.47,10000,15.84,1010,64,4.12,100,804,Clouds,overcast clouds
1528286400,2018-06-06 12:00:00 +0000 UTC,16.91,10000,16.33,1010,64,3.6,100,804,Clouds,overcast clouds
1528290000,2018-06-06 13:00:00 +0000 UTC,16.91,10000,16.28,1011,62,3.1,100,804,Clouds,overcast clouds
1528293600,2018-06-06 14:00:00 +0000 UTC,18,10000,17.45,1011,61,2.6,100,804,Clouds,overcast clouds
1528297200,2018-06-06 15:00:00 +0000 UTC,19.5,10000,18.94,1012,55,4.12,100,804,Clouds,overcast clouds
1528300800,2018-06-06 16:00:00 +0000 UTC,20.19,10000,19.57,1012,50,2.6,75,803,Clouds,broken clouds
1528304400,2018-06-06 17:00:00 +0000 UTC,21.55,10000,20.99,1012,47,3.6,75,803,Clouds,broken clouds
1528308000,2018-06-06 18:00:00 +0000 UTC,20.48,10000,19.92,1012,51,2.6,100,804,Clouds,overcast clouds
1528311600,2018-06-06 19:00:00 +0000 UTC,21.24,10000,20.73,1012,50,3.6,100,804,Clouds,overcast clouds
1528315200,2018-06-06 20:00:00 +0000 UTC,20.48,10000,19.97,1012,53,2.6,100,804,Clouds,overcast clouds
1528318800,2018-06-06 21:00:00 +0000 UTC,19.4,10000,19.01,1013,62,3.6,100,804,Clouds,overcast clouds
1528322400,2018-06-06 22:00:00 +0000 UTC,17.88,10000,17.5,1014,68,5.14,100,804,Clouds,overcast clouds
1528326000,2018-06-06 23:00:00 +0000 UTC,17.22,10000,16.9,1015,73,4.63,100,804,Clouds,overcast clouds
1528329600,2018-06-07 00:00:00 +0000 UTC,16.56,10000,16.07,1015,69,4.63,75,803,Clouds,broken clouds
1528333200,2018-06-07 01:00:00 +0000 UTC,16.06,10000,15.73,1016,77,5.7,100,804,Clouds,overcast clouds
1528336800,2018-06-07 02:00:00 +0000 UTC,16.06,10000,15.76,1017,78,4.63,100,804,Clouds,overcast clouds
1528340400,2018-06-07 03:00:00 +0000 UTC,16.05,10000,15.77,1017,79,4.12,100,804,Clouds,overcast clouds
1528344000,2018-06-07 04:00:00 +0000 UTC,16.06,10000,15.76,1017,78,3.1,100,804,Clouds,overcast clouds
1528347600,2018-06-07 05:00:00 +0000 UTC,16.1,10000,15.75,1017,76,3.6,100,804,Clouds,overcast clouds
1528351200,2018-06-07 06:00:00 +0000 UTC,16.1,10000,15.83,1017,79,2.6,100,804,Clouds,overcast clouds
1528354800,2018-06-07 07:00:00 +0000 UTC,16.14,10000,15.85,1018,78,3.6,100,804,Clouds,overcast clouds
1528358400,2018-06-07 08:00:00 +0000 UTC,16.14,10000,15.87,1018,79,3.1,100,804,Clouds,overcast clouds
1528362000,2018-06-07 09:00:00 +0000 UTC,16.14,10000,15.79,1018,76,3.1,100,804,Clouds,overcast clouds
1528365600,2018-06-07 10:00:00 +0000 UTC,16.14,10000,15.77,1019,75,2.6,100,804,Clouds,overcast clouds
1528369200,2018-06-07 11:00:00 +0000 UTC,16.79,10000,16.48,1019,75,3.6,100,804,Clouds,overcast clouds
1528372800,2018-06-07 12:00:00 +0000 UTC,16.56,10000,16.36,1020,80,4.12,100,804,Clouds,overcast clouds
1528376400,2018-06-07 13:00:00 +0000 UTC,17.14,10000,16.95,1021,78,4.12,100,804,Clouds,overcast clouds
1528380000,2018-06-07 14:00:00 +0000 UTC,17.64,10000,17.42,1021,75,3.6,100,804,Clouds,overcast clouds
1528383600,2018-06-07 15:00:00 +0000 UTC,19.08,10000,18.79,1021,67,3.1,100,804,Clouds,overcast clouds
1528387200,2018-06-07 16:00:00 +0000 UTC,20.24,10000,19.89,1021,60,4.12,100,804,Clouds,overcast clouds
1528390800,2018-06-07 17:00:00 +0000 UTC,21.13,10000,20.79,1021,57,5.7,75,803,Clouds,broken clouds
1528394400,2018-06-07 18:00:00 +0000 UTC,21.79,10000,21.36,1021,51,6.7,0,800,Clear,sky is clear
1528398000,2018-06-07 19:00:00 +0000 UTC,21.48,10000,21.04,1020,52,4.63,0,800,Clear,sky is clear
1528401600,2018-06-07 20:00:00 +0000 UTC,21.06,10000,20.61,1020,53,6.7,0,800,Clear,sky is clear
1528405200,2018-06-07 21:00:00 +0000 UTC,19.75,10000,19.32,1020,59,6.2,0,800,Clear,sky is clear
1528408800,2018-06-07 22:00:00 +0000 UTC,19.32,10000,18.85,1020,59,7.2,0,800,Clear,sky is clear
1528412400,2018-06-07 23:00:00 +0000 UTC,18.31,10000,17.92,1020,66,6.2,0,800,Clear,sky is clear
1528416000,2018-06-08 00:00:00 +0000 UTC,17.23,10000,16.91,1020,73,5.7,0,800,Clear,sky is clear
1528419600,2018-06-08 01:00:00 +0000 UTC,16.8,10000,16.52,1021,76,3.6,0,800,Clear,sky is clear
1528423200,2018-06-08 02:00:00 +0000 UTC,16.79,10000,16.59,1022,79,3.6,75,803,Clouds,broken clouds
1528426800,2018-06-08 03:00:00 +0000 UTC,16.56,10000,16.41,1022,82,4.12,40,802,Clouds,scattered clouds
1528430400,2018-06-08 04:00:00 +0000 UTC,16.56,10000,16.41,1022,82,3.6,20,801,Clouds,few clouds
1528434000,2018-06-08 05:00:00 +0000 UTC,16.48,10000,16.32,1022,82,3.1,0,800,Clear,sky is clear
1528437600,2018-06-08 06:00:00 +0000 UTC,16.56,10000,16.39,1022,81,2.1,0,800,Clear,sky is clear
1528441200,2018-06-08 07:00:00 +0000 UTC,16.14,10000,16.03,1022,85,3.1,0,800,Clear,sky is clear
1528444800,2018-06-08 08:00:00 +0000 UTC,16.14,10000,16.03,1022,85,3.6,20,801,Clouds,few clouds
1528448400,2018-06-08 09:00:00 +0000 UTC,16.14,10000,16.03,1022,85,2.6,0,800,Clear,sky is clear
1528452000,2018-06-08 10:00:00 +0000 UTC,16.14,10000,16.03,1022,85,2.6,0,800,Clear,sky is clear
1528455600,2018-06-08 11:00:00 +0000 UTC,16.38,10000,16.29,1022,85,3.1,0,800,Clear,sky is clear
1528459200,2018-06-08 12:00:00 +0000 UTC,17.13,10000,17.04,1022,82,3.1,0,800,Clear,sky is clear
1528462800,2018-06-08 13:00:00 +0000 UTC,18.65,10000,18.61,1022,78,3.6,0,800,Clear,sky is clear
1528466400,2018-06-08 14:00:00 +0000 UTC,21.57,10000,21.58,1022,69,2.1,0,800,Clear,sky is clear
1528470000,2018-06-08 15:00:00 +0000 UTC,23.74,10000,23.79,1022,62,2.1,0,800,Clear,sky is clear
1528473600,2018-06-08 16:00:00 +0000 UTC,26.1,10000,26.1,1021,53,2.6,0,800,Clear,sky is clear
1528477200,2018-06-08 17:00:00 +0000 UTC,27.14,10000,27.49,1021,49,5.14,0,800,Clear,sky is clear
1528480800,2018-06-08 18:00:00 +0000 UTC,26.07,10000,26.07,1020,54,4.12,75,803,Clouds,broken clouds
1528484400,2018-06-08 19:00:00 +0000 UTC,26.38,10000,26.38,1020,52,6.2,20,801,Clouds,few clouds
1528488000,2018-06-08 20:00:00 +0000 UTC,25.74,10000,25.86,1020,57,7.2,75,803,Clouds,broken clouds
1528491600,2018-06-08 21:00:00 +0000 UTC,26.92,10000,27.52,1019,53,5.7,0,800,Clear,sky is clear
1528495200,2018-06-08 22:00:00 +0000 UTC,26.48,10000,26.48,1019,54,5.14,100,804,Clouds,overcast clouds
1528498800,2018-06-08 23:00:00 +0000 UTC,26.78,10000,27.33,1019,52,6.7,20,801,Clouds,few clouds
1528502400,2018-06-09 00:00:00 +0000 UTC,26.13,10000,26.13,1019,52,4.63,40,802,Clouds,scattered clouds
1528506000,2018-06-09 01:00:00 +0000 UTC,25.77,10000,25.71,1019,50,4.63,40,802,Clouds,scattered clouds
1528509600,2018-06-09 02:00:00 +0000 UTC,25.99,10000,25.99,1020,49,5.7,40,802,Clouds,scattered clouds
1528513200,2018-06-09 03:00:00 +0000 UTC,23.98,10000,24.1,1020,64,5.7,0,800,Clear,sky is clear
1528516800,2018-06-09 04:00:00 +0000 UTC,23.21,10000,23.41,1020,70,4.63,20,801,Clouds,few clouds
1528520400,2018-06-09 05:00:00 +0000 UTC,22.56,10000,22.8,1020,74,5.7,0,800,Clear,sky is clear
1528524000,2018-06-09 06:00:00 +0000 UTC,22.47,10000,22.68,1020,73,3.6,40,802,Clouds,scattered clouds
1528527600,2018-06-09 07:00:00 +0000 UTC,22.23,10000,22.39,1019,72,4.12,0,800,Clear,sky is clear
1528531200,2018-06-09 08:00:00 +0000 UTC,21.56,10000,21.65,1020,72,3.1,0,800,Clear,sky is clear
1528534800,2018-06-09 09:00:00 +0000 UTC,21.06,10000,20.97,1020,67,3.1,0,800,Clear,sky is clear
1528538400,2018-06-09 10:00:00 +0000 UTC,20.48,10000,20.33,1021,67,4.12,0,800,Clear,sky is clear
1528542000,2018-06-09 11:00:00 +0000 UTC,20.49,10000,20.29,1021,65,4.12,0,800,Clear,sky is clear
1528545600,2018-06-09 12:00:00 +0000 UTC,21.48,10000,21.2,1021,58,4.63,0,800,Clear,sky is clear
1528549200,2018-06-09 13:00:00 +0000 UTC,22.15,10000,21.83,1021,54,5.14,0,800,Clear,sky is clear
1528552800,2018-06-09 14:00:00 +0000 UTC,24,10000,23.76,1021,50,4.63,0,800,Clear,sky is clear
1528556400,2018-06-09 15:00:00 +0000 UTC,25.15,10000,24.92,1021,46,6.2,0,800,Clear,sky is clear
1528560000,2018-06-09 16:00:00 +0000 UTC,26.23,10000,26.23,1021,42,4.12,0,800,Clear,sky is clear
1528563600,2018-06-09 17:00:00 +0000 UTC,27.9,10000,27.39,1020,37,3.6,20,801,Clouds,few clouds
1528567200,2018-06-09 18:00:00 +0000 UTC,27.31,10000,27.15,1019,41,4.63,0,800,Clear,sky is clear
1528570800,2018-06-09 19:00:00 +0000 UTC,27.33,10000,27.11,1019,40,4.63,0,800,Clear,sky is clear
1528574400,2018-06-09 20:00:00 +0000 UTC,25.06,10000,24.85,1019,47,5.14,20,801,Clouds,few clouds
1528578000,2018-06-09 21:00:00 +0000 UTC,26.14,10000,26.14,1018,43,5.14,0,800,Clear,sky is clear
1528581600,2018-06-09 22:00:00 +0000 UTC,25.29,10000,24.97,1018,42,4.63,0,800,Clear,sky is clear
1528585200,2018-06-09 23:00:00 +0000 UTC,23.74,10000,23.63,1018,56,4.12,0,800,Clear,sky is clear
1528588800,2018-06-10 00:00:00 +0000 UTC,22.23,10000,22.05,1019,59,3.6,20,801,Clouds,few clouds
1528592400,2018-06-10 01:00:00 +0000 UTC,22.34,10000,22.09,1019,56,2.6,0,800,Clear,sky is clear
1528596000,2018-06-10 02:00:00 +0000 UTC,22.35,10000,22.08,1019,55,2.6,0,800,Clear,sky is clear
1528599600,2018-06-10 03:00:00 +0000 UTC,23.11,10000,22.86,1019,53,1.54,0,800,Clear,sky is clear
1528603200,2018-06-10 04:00:00 +0000 UTC,22.35,10000,22,1019,52,0,0,800,Clear,sky is clear
1528606800,2018-06-10 05:00:00 +0000 UTC,21.88,10000,21.61,1019,57,1.54,40,802,Clouds,scattered clouds
1528610400,2018-06-10 06:00:00 +0000 UTC,21.45,10000,21.19,1019,59,3.1,100,804,Clouds,overcast clouds
1528614000,2018-06-10 07:00:00 +0000 UTC,22.14,10000,21.87,1018,56,3.1,100,500,Rain,light rain
1528617600,2018-06-10 08:00:00 +0000 UTC,22.13,10000,21.83,1018,55,3.6,75,803,Clouds,broken clouds
1528621200,2018-06-10 09:00:00 +0000 UTC,21.79,10000,21.25,1018,47,4.12,100,500,Rain,light rain
1528624800,2018-06-10 10:00:00 +0000 UTC,21.55,10000,21.07,1018,50,5.14,100,500,Rain,light rain
1528628400,2018-06-10 11:00:00 +0000 UTC,21.05,10000,20.52,1019,50,6.2,100,500,Rain,light rain
1528632000,2018-06-10 12:00:00 +0000 UTC,19.73,10000,19.3,1019,59,3.6,100,500,Rain,light rain
1528635600,2018-06-10 13:00:00 +0000 UTC,19.51,10000,19.19,1019,64,2.6,75,500,Rain,light rain
1528639200,2018-06-10 14:00:00 +0000 UTC,19.43,10000,19.13,1019,65,3.1,100,500,Rain,light rain
1528642800,2018-06-10 15:00:00 +0000 UTC,20.24,10000,19.89,1019,60,4.12,20,500,Rain,light rain
1528646400,2018-06-10 16:00:00 +0000 UTC,21.06,10000,20.53,1019,50,4.12,100,501,Rain,moderate rain
1528650000,2018-06-10 17:00:00 +0000 UTC,21,10000,20.62,1019,56,3.6,20,500,Rain,light rain
1528653600,2018-06-10 18:00:00 +0000 UTC,20.83,10000,20.27,1019,50,3.1,100,500,Rain,light rain
1528657200,2018-06-10 19:00:00 +0000 UTC,20.17,10000,19.55,1018,50,2.6,100,500,Rain,light rain
1528660800,2018-06-10 20:00:00 +0000 UTC,19.94,10000,19.32,1018,51,2.1,100,500,Rain,light rain
1528664400,2018-06-10 21:00:00 +0000 UTC,19.44,10000,18.93,1017,57,2.1,100,500,Rain,light rain
1528668000,2018-06-10 22:00:00 +0000 UTC,18.25,10000,17.83,1017,65,2.6,100,500,Rain,light rain
1528671600,2018-06-10 23:00:00 +0000 UTC,18.66,10000,18.28,1017,65,1.54,100,500,Rain,light rain
1528675200,2018-06-11 00:00:00 +0000 UTC,17.66,10000,17.36,1017,72,2.1,100,500,Rain,light rain
1528678800,2018-06-11 01:00:00 +0000 UTC,17.16,10000,16.71,1017,68,2.6,75,500,Rain,light rain
1528682400,2018-06-11 02:00:00 +0000 UTC,17.16,10000,16.71,1017,68,2.1,75,500,Rain,light rain
1528686000,2018-06-11 03:00:00 +0000 UTC,16.57,10000,16.14,1017,71,2.1,75,500,Rain,light rain
1528689600,2018-06-11 04:00:00 +0000 UTC,16.15,10000,15.65,1017,70,2.6,100,501,Rain,moderate rain
1528693200,2018-06-11 05:00:00 +0000 UTC,15.25,10000,15,1017,83,2.6,100,500,Rain,light rain
1528696800,2018-06-11 06:00:00 +0000 UTC,14.55,10000,14.23,1017,83,2.6,75,501,Rain,moderate rain
1528700400,2018-06-11 07:00:00 +0000 UTC,14.64,10000,14.22,1016,79,1.54,100,501,Rain,moderate rain
1528704000,2018-06-11 08:00:00 +0000 UTC,15.06,10000,14.76,1016,82,0,40,501,Rain,moderate rain
1528707600,2018-06-11 09:00:00 +0000 UTC,15.06,10000,14.76,1016,82,2.1,75,501,Rain,moderate rain
1528711200,2018-06-11 10:00:00 +0000 UTC,15.06,10000,14.81,1016,84,1.54,40,500,Rain,light rain
1528714800,2018-06-11 11:00:00 +0000 UTC,15.71,10000,15.48,1017,82,2.1,40,500,Rain,light rain
1528718400,2018-06-11 12:00:00 +0000 UTC,16.37,10000,15.99,1017,74,2.1,0,500,Rain,light rain
1528722000,2018-06-11 13:00:00 +0000 UTC,17.22,10000,16.8,1017,69,4.12,0,800,Clear,sky is clear
1528725600,2018-06-11 14:00:00 +0000 UTC,18.11,10000,17.44,1018,56,5.14,0,800,Clear,sky is clear
1528729200,2018-06-11 15:00:00 +0000 UTC,19.08,10000,18.48,1018,55,6.2,0,800,Clear,sky is clear
1528732800,2018-06-11 16:00:00 +0000 UTC,19.81,10000,19.23,1019,53,6.7,0,800,Clear,sky is clear
1528736400,2018-06-11 17:00:00 +0000 UTC,21.26,10000,20.62,1020,45,7.72,0,800,Clear,sky is clear
1528740000,2018-06-11 18:00:00 +0000 UTC,22.63,10000,22.1,1019,44,5.7,0,800,Clear,sky is clear
1528743600,2018-06-11 19:00:00 +0000 UTC,21.87,10000,21.24,1019,43,6.2,0,800,Clear,sky is clear
1528747200,2018-06-11 20:00:00 +0000 UTC,21.36,10000,20.7,1020,44,6.2,0,800,Clear,sky is clear
1528750800,2018-06-11 21:00:00 +0000 UTC,21.29,10000,20.68,1019,46,5.7,0,800,Clear,sky is clear
1528754400,2018-06-11 22:00:00 +0000 UTC,20.3,10000,19.46,1019,41,5.14,0,800,Clear,sky is clear
1528758000,2018-06-11 23:00:00 +0000 UTC,19.21,10000,18.23,1020,40,5.14,0,800,Clear,sky is clear
1528761600,2018-06-12 00:00:00 +0000 UTC,17.89,10000,17.04,1021,50,5.7,0,800,Clear,sky is clear
1528765200,2018-06-12 01:00:00 +0000 UTC,16.8,10000,15.89,1022,52,4.12,0,800,Clear,sky is clear
1528768800,2018-06-12 02:00:00 +0000 UTC,16.56,10000,15.81,1022,59,3.6,0,800,Clear,sky is clear
1528772400,2018-06-12 03:00:00 +0000 UTC,16.06,10000,15.37,1023,63,3.1,0,800,Clear,sky is clear
1528776000,2018-06-12 04:00:00 +0000 UTC,15.83,10000,15.06,1023,61,2.6,0,800,Clear,sky is clear
1528779600,2018-06-12 05:00:00 +0000 UTC,15.83,10000,15.14,1024,64,2.6,0,800,Clear,sky is clear
1528783200,2018-06-12 06:00:00 +0000 UTC,15.25,10000,14.53,1024,65,0,0,800,Clear,sky is clear
